environment,collective,lnc,world_size,config_ws,size_bytes,duration_us,throughput_gbps,busbw_gbps,jobid,source_log
trn2_48xl_single,all_reduce,2,8,8,16384,1003.278,0.033,0.029,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,32768,1040.929,0.063,0.055,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,65536,1011.751,0.13,0.113,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,131072,995.311,0.263,0.23,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,262144,981.914,0.534,0.467,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,524288,1013.899,1.034,0.905,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,1048576,1006.584,2.083,1.823,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,2097152,1069.076,3.923,3.433,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,4194304,1028.284,8.158,7.138,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,8388608,1016.141,16.511,14.447,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,16777216,1243.713,26.979,23.607,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,33554432,1617.172,41.498,36.31,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,67108864,2304.925,58.231,50.952,663,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_663.out
trn2_48xl_single,all_reduce,2,8,8,64,1010.845,0.0,0.0,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,128,991.246,0.0,0.0,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,256,1032.507,0.0,0.0,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,512,991.523,0.001,0.001,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,1024,983.227,0.002,0.002,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,2048,1013.614,0.004,0.004,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,4096,952.905,0.009,0.008,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,8192,980.96,0.017,0.015,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,16384,934.56,0.035,0.031,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,32768,981.696,0.067,0.058,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,65536,995.243,0.132,0.115,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,131072,999.444,0.262,0.23,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,262144,962.807,0.545,0.476,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,524288,1005.055,1.043,0.913,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,1048576,1010.298,2.076,1.816,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,2097152,1023.847,4.097,3.585,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,4194304,1146.583,7.316,6.402,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,8388608,1004.352,16.705,14.616,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,16777216,1061.938,31.597,27.648,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,33554432,1572.423,42.679,37.344,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,67108864,2255.116,59.517,52.077,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,134217728,3681.343,72.918,63.803,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,268435456,6712.771,79.978,69.98,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,536870912,12528.122,85.707,74.993,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,1073741824,24497.858,87.66,76.703,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_reduce,2,8,8,2147483648,48815.219,87.984,76.986,664,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_664.out
trn2_48xl_single,all_gather,2,8,8,64,1096.083,0.0,0.0,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,128,1017.613,0.001,0.001,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,256,1051.209,0.002,0.002,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,512,1044.774,0.004,0.003,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,1024,1043.346,0.008,0.007,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,2048,1034.139,0.016,0.014,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,4096,1053.942,0.031,0.027,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,8192,1030.422,0.064,0.056,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,16384,1009.562,0.13,0.114,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,32768,1020.646,0.257,0.225,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,65536,1004.668,0.522,0.457,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,131072,1024.654,1.023,0.895,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,262144,1050.9,1.996,1.746,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,524288,1019.669,4.113,3.599,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,1048576,1023.601,8.195,7.171,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,2097152,1204.598,13.928,12.187,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,4194304,1105.909,30.341,26.548,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,8388608,1470.721,45.63,39.926,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,16777216,2096.266,64.027,56.024,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,33554432,3521.168,76.235,66.705,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,67108864,6419.831,83.627,73.174,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,134217728,12816.082,83.781,73.308,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,268435456,25549.691,84.051,73.545,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,536870912,50289.375,85.405,74.729,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,all_gather,2,8,8,1073741824,99378.16,86.437,75.632,665,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_665.out
trn2_48xl_single,reduce_scatter,2,8,8,256,198.127,0.001,0.001,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,512,197.722,0.003,0.002,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,1024,197.95,0.005,0.005,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,2048,193.108,0.011,0.009,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,4096,194.154,0.021,0.018,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,8192,239.992,0.034,0.03,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,16384,199.182,0.082,0.072,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,32768,219.169,0.15,0.131,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,65536,200.313,0.327,0.286,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,131072,195.855,0.669,0.586,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,262144,214.229,1.224,1.071,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,524288,201.79,2.598,2.273,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,1048576,203.065,5.164,4.518,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,2097152,210.649,9.956,8.711,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,4194304,227.616,18.427,16.124,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,8388608,280.191,29.939,26.197,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,16777216,392.848,42.707,37.368,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,33554432,585.613,57.298,50.136,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,67108864,1017.174,65.976,57.729,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,134217728,1888.119,71.085,62.2,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,268435456,3549.742,75.621,66.168,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,536870912,6930.697,77.463,67.78,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,1073741824,17311.209,62.026,54.273,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,2147483648,34706.004,61.876,54.142,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,reduce_scatter,2,8,8,4294967296,69419.566,61.87,54.136,666,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_666.out
trn2_48xl_single,alltoall,2,8,8,64,1273.792,0.0,0.0,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,128,1404.431,0.0,0.0,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,256,1343.103,0.0,0.0,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,512,1356.799,0.0,0.0,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,1024,1376.58,0.001,0.001,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,2048,1336.921,0.002,0.001,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,4096,1405.217,0.003,0.003,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,8192,1533.296,0.005,0.005,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,16384,1320.623,0.012,0.011,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,32768,1256.131,0.026,0.023,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,65536,1310.491,0.05,0.044,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,131072,1281.224,0.102,0.09,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,262144,1335.132,0.196,0.172,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,524288,1308.94,0.401,0.35,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,1048576,1280.766,0.819,0.716,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,2097152,1319.443,1.589,1.391,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,4194304,1288.878,3.254,2.847,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,8388608,1388.525,6.041,5.286,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,16777216,1629.052,10.299,9.011,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,33554432,1948.997,17.216,15.064,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,67108864,2825.803,23.749,20.78,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,134217728,4642.882,28.908,25.295,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,268435456,8821.84,30.429,26.625,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,536870912,17088.741,31.417,27.49,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,1073741824,33141.867,32.398,28.349,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
trn2_48xl_single,alltoall,2,8,8,2147483648,67996.773,31.582,27.634,667,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_667.out
